time_s,server_time_s,GX,GY,GZ,AX,AY,AZ,phase,subject,box_size,sensor_hand,surface,one_handed_carry
8.427,8.581,-1.71,-56.03,-63.17,-0.75,-0.73,0.07,Absetzen,David,small,R,table,False
8.439,8.601,-3.6,-65.06,-68.54,-0.73,-0.72,0.1,Absetzen,David,small,R,table,False
8.451,8.609,-6.65,-66.96,-77.51,-0.51,-0.78,0.04,Absetzen,David,small,R,table,False
8.463,8.617,14.65,-48.34,-76.23,-0.79,-1.11,0.22,Absetzen,David,small,R,table,False
8.475,8.632,19.53,-73.55,-73.24,-1.13,-0.64,0.15,Absetzen,David,small,R,table,False
8.487,8.641,-10.86,-102.36,-17.09,-0.98,-0.76,0.27,Absetzen,David,small,R,table,False
8.499,8.682,-18.13,-64.45,-2.44,-0.88,-1.12,0.31,Absetzen,David,small,R,table,False
8.511,8.682,17.52,-5.68,-1.83,-1.06,-1.09,0.21,Absetzen,David,small,R,table,False
8.523,8.682,39.06,7.26,-15.14,-0.93,-0.73,0.18,Absetzen,David,small,R,table,False
8.535,8.699,17.64,-3.11,-12.76,-0.63,-0.63,0.19,Absetzen,David,small,R,table,False
8.547,8.705,-2.87,4.52,-13.0,-0.48,-0.77,0.25,Absetzen,David,small,R,table,False
0.01,0.103,-40.04,-0.85,-10.99,0.22,-0.68,0.09,Aufheben,David,small,L,floor,True
0.022,0.109,-40.16,-1.04,-11.35,0.24,-0.67,0.09,Aufheben,David,small,L,floor,True
0.034,0.116,-42.48,6.23,-10.74,0.25,-0.66,0.09,Aufheben,David,small,L,floor,True
0.046,0.128,-43.03,11.6,-10.74,0.25,-0.63,0.1,Aufheben,David,small,L,floor,True
0.058,0.141,-44.68,17.52,-10.8,0.24,-0.61,0.09,Aufheben,David,small,L,floor,True
0.07,0.161,-46.39,21.85,-9.64,0.24,-0.59,0.06,Aufheben,David,small,L,floor,True
0.082,0.168,-47.24,25.76,-9.16,0.23,-0.59,0.05,Aufheben,David,small,L,floor,True
0.094,0.179,-48.22,29.85,-7.75,0.23,-0.62,0.06,Aufheben,David,small,L,floor,True
0.106,0.187,-50.42,33.75,-6.16,0.23,-0.65,0.07,Aufheben,David,small,L,floor,True
0.118,0.207,-52.19,36.56,-3.91,0.23,-0.71,0.08,Aufheben,David,small,L,floor,True
0.13,0.215,-54.57,41.2,-0.49,0.25,-0.76,0.08,Aufheben,David,small,L,floor,True
0.142,0.225,-52.92,47.18,2.5,0.28,-0.79,0.09,Aufheben,David,small,L,floor,True
0.154,0.24,-51.21,58.23,5.68,0.27,-0.8,0.08,Aufheben,David,small,L,floor,True
0.166,0.252,-50.6,65.61,9.09,0.26,-0.81,0.04,Aufheben,David,small,L,floor,True
0.178,0.262,-45.84,69.76,10.38,0.23,-0.84,0.03,Aufheben,David,small,L,floor,True
0.19,0.271,-37.96,65.43,7.87,0.19,-0.86,0.02,Aufheben,David,small,L,floor,True
0.202,0.288,-29.91,55.42,6.41,0.16,-0.87,-0.0,Aufheben,David,small,L,floor,True
0.214,0.297,-23.19,42.42,1.95,0.15,-0.88,-0.03,Aufheben,David,small,L,floor,True
0.226,0.317,-17.09,25.94,-1.77,0.13,-0.89,-0.02,Aufheben,David,small,L,floor,True
0.238,0.323,-11.84,9.22,-5.0,0.16,-0.92,-0.03,Aufheben,David,small,L,floor,True
0.25,0.332,-8.3,-2.87,-8.12,0.2,-0.92,-0.02,Aufheben,David,small,L,floor,True
0.262,0.369,-5.0,-9.09,-8.61,0.23,-0.9,-0.02,Aufheben,David,small,L,floor,True
0.274,0.369,-1.95,-10.25,-9.89,0.26,-0.87,-0.03,Aufheben,David,small,L,floor,True
0.286,0.384,-2.5,-8.79,-10.01,0.27,-0.84,-0.04,Aufheben,David,small,L,floor,True
0.298,0.384,-1.65,-6.04,-12.08,0.26,-0.84,-0.06,Aufheben,David,small,L,floor,True
0.31,0.391,-0.12,-3.85,-13.12,0.25,-0.85,-0.1,Aufheben,David,small,L,floor,True
0.322,0.458,3.17,-3.91,-14.89,0.23,-0.9,-0.1,Aufheben,David,small,L,floor,True
0.334,0.476,8.36,-7.69,-15.69,0.21,-0.9,-0.12,Aufheben,David,small,L,floor,True
0.346,0.476,12.57,-11.17,-16.17,0.2,-0.91,-0.12,Aufheben,David,small,L,floor,True
0.358,0.476,15.44,-17.09,-15.99,0.21,-0.91,-0.14,Aufheben,David,small,L,floor,True
0.37,0.476,16.91,-17.82,-14.77,0.23,-0.9,-0.13,Aufheben,David,small,L,floor,True
0.382,0.476,19.53,-16.6,-13.85,0.24,-0.9,-0.15,Aufheben,David,small,L,floor,True
0.394,0.483,21.85,-14.22,-12.27,0.22,-0.89,-0.13,Aufheben,David,small,L,floor,True
0.406,0.502,23.32,-14.22,-10.8,0.24,-0.85,-0.17,Aufheben,David,small,L,floor,True
0.418,0.524,20.75,-11.11,-9.16,0.24,-0.84,-0.17,Aufheben,David,small,L,floor,True
0.43,0.524,20.32,-7.81,-7.02,0.24,-0.85,-0.18,Aufheben,David,small,L,floor,True
0.442,0.532,18.49,-4.52,-6.1,0.26,-0.86,-0.19,Aufheben,David,small,L,floor,True
0.454,0.546,18.68,0.12,-4.7,0.26,-0.88,-0.17,Aufheben,David,small,L,floor,True
0.466,0.555,18.74,5.31,-2.38,0.26,-0.88,-0.17,Aufheben,David,small,L,floor,True
0.478,0.568,16.42,10.13,-0.12,0.27,-0.89,-0.16,Aufheben,David,small,L,floor,True
0.49,0.592,12.76,18.31,2.2,0.28,-0.91,-0.13,Aufheben,David,small,L,floor,True
0.502,0.618,10.31,25.21,6.47,0.28,-0.94,-0.13,Aufheben,David,small,L,floor,True
0.514,0.619,8.24,34.79,9.89,0.28,-0.95,-0.13,Aufheben,David,small,L,floor,True
0.526,0.619,6.41,39.18,13.49,0.26,-0.97,-0.1,Aufheben,David,small,L,floor,True
0.538,0.634,3.85,40.04,16.05,0.24,-0.98,-0.09,Aufheben,David,small,L,floor,True
0.55,0.634,4.76,35.64,18.43,0.23,-1.0,-0.1,Aufheben,David,small,L,floor,True
0.562,0.707,7.63,31.25,20.45,0.25,-1.03,-0.11,Aufheben,David,small,L,floor,True
0.574,0.912,12.21,23.8,22.46,0.25,-1.06,-0.11,Aufheben,David,small,L,floor,True
0.586,0.912,15.38,17.76,23.44,0.25,-1.09,-0.13,Aufheben,David,small,L,floor,True
0.598,0.912,21.55,10.99,23.25,0.24,-1.12,-0.15,Aufheben,David,small,L,floor,True
0.61,0.912,27.83,3.42,21.55,0.25,-1.13,-0.14,Aufheben,David,small,L,floor,True
0.622,0.912,33.57,-1.95,18.68,0.24,-1.13,-0.12,Aufheben,David,small,L,floor,True
0.634,0.912,34.0,-9.4,15.99,0.26,-1.16,-0.13,Aufheben,David,small,L,floor,True
0.646,0.912,37.17,-16.42,14.77,0.23,-1.15,-0.18,Aufheben,David,small,L,floor,True
0.658,1.074,42.72,-18.92,13.98,0.25,-1.17,-0.18,Aufheben,David,small,L,floor,True
0.671,1.074,54.57,-22.16,12.63,0.3,-1.16,-0.16,Aufheben,David,small,L,floor,True
0.683,1.074,60.06,-31.68,20.57,0.27,-1.17,-0.21,Aufheben,David,small,L,floor,True
0.695,1.074,69.52,-32.65,23.25,0.22,-1.18,-0.19,Aufheben,David,small,L,floor,True
0.707,1.074,78.98,-37.11,21.67,0.15,-1.17,-0.09,Aufheben,David,small,L,floor,True
0.719,1.074,82.28,-50.05,18.74,0.09,-1.14,-0.01,Aufheben,David,small,L,floor,True
0.731,1.074,74.95,-74.58,8.3,0.07,-1.13,0.01,Aufheben,David,small,L,floor,True
0.743,1.074,66.1,-96.5,0.24,0.14,-1.14,0.01,Aufheben,David,small,L,floor,True
0.755,1.074,65.06,-111.39,-2.01,0.19,-1.12,-0.02,Aufheben,David,small,L,floor,True
0.767,1.074,63.54,-119.45,-4.52,0.19,-1.1,-0.01,Aufheben,David,small,L,floor,True
0.779,1.074,59.2,-131.41,-8.18,0.15,-1.09,-0.02,Aufheben,David,small,L,floor,True
0.791,1.075,55.91,-138.12,-11.29,0.2,-1.1,-0.02,Aufheben,David,small,L,floor,True
0.803,1.075,55.97,-136.05,-14.22,0.21,-1.1,0.03,Aufheben,David,small,L,floor,True
0.815,1.075,54.81,-131.47,-16.17,0.21,-1.08,0.09,Aufheben,David,small,L,floor,True
0.827,1.075,50.9,-128.66,-16.48,0.2,-1.06,0.11,Aufheben,David,small,L,floor,True
0.839,1.075,44.92,-125.24,-16.85,0.2,-1.03,0.11,Aufheben,David,small,L,floor,True
0.851,1.075,37.41,-122.99,-17.21,0.22,-1.05,0.07,Aufheben,David,small,L,floor,True
0.863,1.075,37.35,-120.91,-16.42,0.26,-1.1,0.03,Aufheben,David,small,L,floor,True
0.875,1.075,42.79,-112.92,-15.44,0.27,-1.1,0.02,Aufheben,David,small,L,floor,True
0.887,1.075,48.58,-105.71,-14.71,0.24,-1.08,0.04,Aufheben,David,small,L,floor,True
0.899,1.278,49.93,-103.45,-13.12,0.21,-1.05,0.06,Aufheben,David,small,L,floor,True
0.911,1.278,49.44,-109.44,-13.06,0.18,-1.07,0.07,Aufheben,David,small,L,floor,True
0.923,1.278,45.59,-117.19,-15.26,0.22,-1.07,0.06,Aufheben,David,small,L,floor,True
0.935,1.278,38.09,-122.62,-18.62,0.22,-1.05,0.04,Aufheben,David,small,L,floor,True
0.947,1.278,30.94,-126.59,-21.18,0.19,-1.04,0.01,Aufheben,David,small,L,floor,True
0.959,1.278,23.32,-132.81,-24.6,0.22,-1.05,-0.02,Aufheben,David,small,L,floor,True
0.971,1.278,19.9,-135.68,-28.87,0.28,-1.09,-0.03,Aufheben,David,small,L,floor,True
0.983,1.278,21.3,-133.61,-30.15,0.38,-1.11,-0.03,Aufheben,David,small,L,floor,True
0.995,1.278,22.89,-116.82,-26.73,0.45,-1.11,-0.04,Aufheben,David,small,L,floor,True
1.007,1.278,26.43,-93.32,-21.42,0.41,-1.1,-0.0,Aufheben,David,small,L,floor,True
1.04,1.278,30.33,-82.21,-12.45,0.19,-1.05,0.04,Aufheben,David,small,L,floor,True
1.052,1.278,27.47,-87.04,-14.89,0.29,-1.03,0.02,Aufheben,David,small,L,floor,True
1.064,1.278,22.03,-83.19,-16.72,0.26,-1.01,0.03,Aufheben,David,small,L,floor,True
1.076,1.278,14.16,-83.86,-15.38,0.26,-1.02,0.02,Aufheben,David,small,L,floor,True
1.088,1.278,6.71,-81.12,-15.63,0.31,-1.07,-0.03,Aufheben,David,small,L,floor,True
1.1,1.278,4.52,-73.97,-18.19,0.34,-1.04,-0.07,Aufheben,David,small,L,floor,True
1.112,1.278,5.86,-61.95,-19.84,0.36,-1.06,-0.09,Aufheben,David,small,L,floor,True
1.124,1.279,7.51,-48.16,-21.0,0.32,-1.11,-0.06,Aufheben,David,small,L,floor,True
1.136,1.279,11.96,-47.67,-23.93,0.11,-1.14,-0.01,Aufheben,David,small,L,floor,True
1.148,1.279,22.28,-73.36,-31.56,-0.09,-1.22,0.05,Aufheben,David,small,L,floor,True
1.16,1.299,33.87,-110.78,-39.73,-0.13,-1.18,0.08,Aufheben,David,small,L,floor,True
1.173,1.299,39.73,-132.81,-50.48,0.55,-1.18,0.2,Aufheben,David,small,L,floor,True
1.185,1.299,41.63,-99.12,-46.08,0.78,-1.1,0.23,Aufheben,David,small,L,floor,True
1.197,1.299,35.46,3.36,-25.15,0.11,-1.02,0.23,Aufheben,David,small,L,floor,True
1.209,1.3,23.07,-31.49,-19.65,0.05,-1.04,0.26,Aufheben,David,small,L,floor,True
1.221,1.322,7.14,-69.21,-26.37,0.36,-1.01,0.26,Aufheben,David,small,L,floor,True
1.233,1.343,-1.46,-75.32,-21.36,0.46,-0.97,0.26,Aufheben,David,small,L,floor,True
1.245,1.343,-11.78,-81.67,-16.36,0.37,-0.97,0.24,Aufheben,David,small,L,floor,True
1.257,1.352,-21.12,-99.43,-18.86,0.34,-0.97,0.15,Aufheben,David,small,L,floor,True
1.269,1.391,-26.25,-90.64,-22.64,0.42,-1.03,0.07,Aufheben,David,small,L,floor,True
1.281,1.391,-22.22,-98.45,-8.0,0.31,-1.09,-0.0,Aufheben,David,small,L,floor,True
1.293,1.391,-21.67,-94.48,-0.55,0.38,-1.02,-0.1,Aufheben,David,small,L,floor,True
1.305,1.397,-20.14,-74.89,0.31,0.36,-1.33,-0.06,Aufheben,David,small,L,floor,True
1.317,1.403,11.96,-45.96,-0.12,0.63,-1.36,0.06,Aufheben,David,small,L,floor,True
1.329,1.412,32.41,-31.62,9.34,0.34,-1.18,0.16,Aufheben,David,small,L,floor,True
1.341,1.434,21.0,-45.41,8.54,0.23,-1.15,0.12,Aufheben,David,small,L,floor,True
1.353,1.44,10.8,-51.45,6.53,0.34,-1.22,0.03,Aufheben,David,small,L,floor,True
1.365,1.447,12.76,-52.06,7.02,0.35,-1.26,-0.01,Aufheben,David,small,L,floor,True
1.377,1.462,15.75,-59.63,5.19,0.4,-1.29,-0.02,Aufheben,David,small,L,floor,True
1.389,1.47,17.03,-64.88,4.52,0.49,-1.32,-0.03,Aufheben,David,small,L,floor,True
1.401,1.483,17.21,-63.11,4.39,0.49,-1.31,-0.03,Aufheben,David,small,L,floor,True
1.414,1.496,19.1,-67.87,1.89,0.44,-1.33,-0.03,Aufheben,David,small,L,floor,True
1.426,1.507,24.84,-79.22,-0.31,0.45,-1.34,-0.0,Aufheben,David,small,L,floor,True
1.438,1.524,26.49,-73.67,-3.78,0.48,-1.29,0.01,Aufheben,David,small,L,floor,True
1.451,1.538,28.5,-63.42,-7.32,0.43,-1.28,0.01,Aufheben,David,small,L,floor,True
1.463,1.553,27.65,-57.8,-9.58,0.38,-1.28,0.02,Aufheben,David,small,L,floor,True
1.476,1.587,25.02,-58.17,-13.43,0.39,-1.27,0.02,Aufheben,David,small,L,floor,True
1.488,1.598,21.61,-56.46,-14.71,0.38,-1.26,0.01,Aufheben,David,small,L,floor,True
1.5,1.598,21.79,-60.06,-18.01,0.4,-1.26,0.02,Aufheben,David,small,L,floor,True
1.512,1.598,17.88,-54.81,-18.13,0.4,-1.24,-0.0,Aufheben,David,small,L,floor,True
1.524,1.604,20.39,-55.66,-18.98,0.38,-1.25,-0.01,Aufheben,David,small,L,floor,True
1.536,1.617,23.19,-56.27,-17.52,0.42,-1.24,-0.04,Aufheben,David,small,L,floor,True
1.549,1.649,27.22,-47.49,-16.11,0.46,-1.22,-0.02,Aufheben,David,small,L,floor,True
1.561,1.663,28.44,-40.65,-14.1,0.4,-1.19,0.0,Aufheben,David,small,L,floor,True
1.573,1.663,26.55,-39.55,-12.15,0.35,-1.19,0.01,Aufheben,David,small,L,floor,True
1.585,1.669,24.72,-42.36,-11.29,0.34,-1.17,0.02,Aufheben,David,small,L,floor,True
1.597,1.677,23.5,-36.74,-8.79,0.35,-1.18,0.01,Aufheben,David,small,L,floor,True
1.609,1.694,21.79,-31.74,-4.64,0.31,-1.15,0.03,Aufheben,David,small,L,floor,True
1.621,1.707,19.47,-32.17,-3.11,0.28,-1.16,0.04,Aufheben,David,small,L,floor,True
1.633,1.718,15.93,-31.31,-1.95,0.31,-1.12,0.04,Aufheben,David,small,L,floor,True
1.645,1.728,13.55,-28.08,-2.44,0.3,-1.12,0.03,Aufheben,David,small,L,floor,True
1.657,1.747,14.89,-25.33,-3.48,0.33,-1.16,0.03,Aufheben,David,small,L,floor,True
1.669,1.754,14.22,-16.11,-1.71,0.34,-1.15,0.02,Aufheben,David,small,L,floor,True
1.681,1.763,14.22,-9.22,0.0,0.32,-1.14,0.02,Aufheben,David,small,L,floor,True
1.693,1.775,14.34,-11.6,-1.1,0.3,-1.13,0.03,Aufheben,David,small,L,floor,True
1.705,1.785,11.9,-10.74,-0.67,0.3,-1.13,0.02,Aufheben,David,small,L,floor,True
1.717,1.803,10.74,-4.94,-0.06,0.31,-1.14,0.03,Aufheben,David,small,L,floor,True
1.729,1.81,12.21,-2.08,-0.31,0.27,-1.1,0.03,Aufheben,David,small,L,floor,True
1.741,1.821,11.6,0.85,-1.04,0.26,-1.11,0.06,Aufheben,David,small,L,floor,True
1.753,1.841,11.11,4.27,-4.03,0.28,-1.1,0.07,Aufheben,David,small,L,floor,True
1.765,1.847,13.18,4.58,-6.9,0.22,-1.08,0.08,Aufheben,David,small,L,floor,True
1.777,1.858,17.03,-2.93,-8.48,0.25,-1.07,0.12,Aufheben,David,small,L,floor,True
1.789,1.873,18.62,-5.74,-7.81,0.23,-0.96,0.13,Aufheben,David,small,L,floor,True
1.801,1.883,13.12,-5.07,-10.74,0.23,-0.95,0.14,Aufheben,David,small,L,floor,True
1.813,1.902,7.69,0.55,-13.61,0.26,-0.93,0.11,Aufheben,David,small,L,floor,True
1.825,1.908,1.89,11.35,-16.66,0.27,-0.88,0.08,Aufheben,David,small,L,floor,True
1.837,1.918,-4.64,17.76,-20.08,0.28,-0.88,0.05,Aufheben,David,small,L,floor,True
1.849,1.937,-3.66,22.34,-23.44,0.28,-0.86,0.05,Aufheben,David,small,L,floor,True
1.861,1.956,-1.71,27.59,-24.66,0.28,-0.8,0.06,Aufheben,David,small,L,floor,True
1.873,1.964,-2.99,32.71,-26.31,0.3,-0.74,0.06,Aufheben,David,small,L,floor,True
1.885,1.971,-5.98,42.11,-28.69,0.27,-0.69,0.06,Aufheben,David,small,L,floor,True
1.897,1.977,-7.14,40.53,-30.33,0.25,-0.67,0.06,Aufheben,David,small,L,floor,True
1.909,1.99,-5.68,35.46,-32.04,0.17,-0.61,0.06,Aufheben,David,small,L,floor,True
1.921,2.007,-4.7,23.8,-31.25,0.14,-0.61,0.06,Aufheben,David,small,L,floor,True
1.933,2.014,-4.09,7.2,-30.64,0.19,-0.61,0.05,Aufheben,David,small,L,floor,True
1.945,2.025,-2.93,1.46,-29.85,0.24,-0.62,0.07,Aufheben,David,small,L,floor,True
1.958,2.056,-0.73,11.96,-26.06,0.24,-0.62,0.07,Aufheben,David,small,L,floor,True
1.97,2.064,0.55,20.26,-24.29,0.24,-0.62,0.07,Aufheben,David,small,L,floor,True
1.982,2.071,3.36,24.9,-23.13,0.22,-0.61,0.06,Aufheben,David,small,L,floor,True
1.994,2.076,7.81,19.9,-23.8,0.16,-0.61,0.06,Aufheben,David,small,L,floor,True
2.006,2.088,12.21,9.22,-21.61,0.19,-0.61,0.05,Aufheben,David,small,L,floor,True
2.018,2.11,14.59,0.61,-18.37,0.19,-0.61,0.04,Aufheben,David,small,L,floor,True
2.03,2.121,19.1,-4.09,-16.42,0.22,-0.6,0.04,Aufheben,David,small,L,floor,True
2.063,2.148,24.23,-4.88,-12.02,0.19,-0.56,0.06,Aufheben,David,small,L,floor,True
2.075,2.277,25.63,-8.48,-12.08,0.2,-0.57,0.03,Aufheben,David,small,L,floor,True
2.087,2.277,29.97,-6.41,-11.29,0.23,-0.59,0.03,Aufheben,David,small,L,floor,True
2.099,2.277,35.77,-7.63,-10.07,0.19,-0.57,0.02,Aufheben,David,small,L,floor,True
2.111,2.277,38.21,-13.43,-7.63,0.17,-0.57,0.02,Aufheben,David,small,L,floor,True
2.123,2.277,38.88,-21.73,-5.49,0.19,-0.57,0.0,Aufheben,David,small,L,floor,True
2.135,2.277,42.18,-26.73,-3.72,0.22,-0.56,-0.01,Aufheben,David,small,L,floor,True
2.147,2.277,43.58,-23.68,-1.59,0.27,-0.55,-0.0,Aufheben,David,small,L,floor,True
2.159,2.277,45.59,-16.3,0.55,0.29,-0.55,0.03,Aufheben,David,small,L,floor,True
2.171,2.278,45.23,-9.77,4.52,0.3,-0.56,0.04,Aufheben,David,small,L,floor,True
2.183,2.278,44.37,0.0,4.94,0.35,-0.56,0.05,Aufheben,David,small,L,floor,True
2.195,2.278,44.8,14.34,8.54,0.39,-0.59,0.09,Aufheben,David,small,L,floor,True
2.208,2.306,49.07,15.75,9.95,0.29,-0.61,0.13,Aufheben,David,small,L,floor,True
2.22,2.319,50.66,-8.3,11.66,0.19,-0.6,0.1,Aufheben,David,small,L,floor,True
2.232,2.319,47.3,-43.64,10.74,0.19,-0.63,0.08,Aufheben,David,small,L,floor,True
2.244,2.328,48.83,-73.43,11.84,0.28,-0.71,0.08,Aufheben,David,small,L,floor,True
2.256,2.343,54.57,-77.21,19.65,0.41,-0.75,0.05,Aufheben,David,small,L,floor,True
2.268,2.365,58.72,-63.96,25.45,0.42,-0.77,0.06,Aufheben,David,small,L,floor,True
2.28,2.374,62.07,-60.85,27.95,0.33,-0.8,0.13,Aufheben,David,small,L,floor,True
2.292,2.382,58.53,-75.13,30.21,0.37,-0.85,0.19,Aufheben,David,small,L,floor,True
2.305,2.389,47.55,-82.7,24.9,0.46,-0.9,0.25,Aufheben,David,small,L,floor,True
2.317,2.398,42.05,-80.99,20.14,0.46,-0.91,0.19,Aufheben,David,small,L,floor,True
2.329,2.42,45.53,-80.02,14.89,0.45,-1.0,0.2,Aufheben,David,small,L,floor,True
2.341,2.426,68.66,-81.67,12.7,0.35,-0.97,0.21,Aufheben,David,small,L,floor,True
2.353,2.433,73.67,-91.37,3.66,0.33,-0.74,0.16,Aufheben,David,small,L,floor,True
2.365,2.452,47.61,-103.03,-7.32,0.35,-0.7,0.16,Aufheben,David,small,L,floor,True
2.377,2.47,36.8,-103.21,-11.72,0.4,-0.86,0.2,Aufheben,David,small,L,floor,True
2.389,2.482,37.66,-96.25,-12.94,0.37,-0.85,0.27,Laufen,David,small,L,floor,True
2.401,2.489,32.53,-96.25,-17.88,0.35,-0.76,0.3,Laufen,David,small,L,floor,True
2.413,2.497,20.32,-95.83,-18.8,0.43,-0.79,0.29,Laufen,David,small,L,floor,True
2.425,2.506,13.31,-87.04,-18.01,0.46,-0.84,0.28,Laufen,David,small,L,floor,True
2.437,2.521,13.49,-78.98,-16.48,0.46,-0.85,0.27,Laufen,David,small,L,floor,True
2.449,2.529,9.64,-74.16,-14.34,0.48,-0.83,0.25,Laufen,David,small,L,floor,True
2.461,2.541,4.76,-74.52,-12.88,0.49,-0.87,0.22,Laufen,David,small,L,floor,True
2.473,2.564,2.32,-71.9,-10.74,0.52,-0.88,0.16,Laufen,David,small,L,floor,True
2.485,2.574,4.58,-66.41,-9.52,0.54,-0.9,0.13,Laufen,David,small,L,floor,True
2.497,2.584,8.36,-54.93,-8.79,0.57,-0.9,0.14,Laufen,David,small,L,floor,True
2.509,2.594,9.83,-39.55,-8.24,0.53,-0.91,0.19,Laufen,David,small,L,floor,True
2.521,2.601,8.85,-35.58,-10.31,0.49,-0.89,0.19,Laufen,David,small,L,floor,True
2.533,2.615,12.82,-33.14,-12.94,0.44,-0.94,0.2,Laufen,David,small,L,floor,True
2.545,2.626,23.8,-30.15,-12.94,0.44,-0.92,0.22,Laufen,David,small,L,floor,True
2.557,2.661,27.59,-25.33,-11.66,0.4,-0.85,0.22,Laufen,David,small,L,floor,True
2.569,2.674,25.88,-21.42,-9.89,0.33,-0.83,0.21,Laufen,David,small,L,floor,True
2.581,2.674,20.32,-27.89,-11.41,0.29,-0.84,0.19,Laufen,David,small,L,floor,True
2.593,2.686,15.81,-37.6,-12.51,0.3,-0.85,0.17,Laufen,David,small,L,floor,True
2.605,2.692,15.81,-43.33,-13.18,0.34,-0.87,0.21,Laufen,David,small,L,floor,True
2.617,2.698,16.17,-46.81,-14.22,0.34,-0.84,0.18,Laufen,David,small,L,floor,True
2.63,2.711,14.47,-48.58,-15.38,0.33,-0.86,0.17,Laufen,David,small,L,floor,True
2.642,2.727,19.35,-49.8,-14.65,0.33,-0.86,0.16,Laufen,David,small,L,floor,True
2.654,2.734,20.51,-51.88,-15.32,0.3,-0.81,0.13,Laufen,David,small,L,floor,True
2.666,2.758,15.44,-54.93,-14.71,0.28,-0.87,0.1,Laufen,David,small,L,floor,True
2.678,2.773,17.82,-58.53,-11.66,0.29,-0.93,0.11,Laufen,David,small,L,floor,True
2.69,2.779,19.65,-58.11,-7.57,0.29,-0.95,0.1,Laufen,David,small,L,floor,True
2.702,2.786,20.39,-60.49,-4.58,0.3,-0.98,0.09,Laufen,David,small,L,floor,True
2.714,2.796,21.79,-62.68,-0.85,0.3,-1.01,0.08,Laufen,David,small,L,floor,True
2.726,2.81,26.55,-68.54,3.36,0.29,-1.05,0.07,Laufen,David,small,L,floor,True
2.738,2.822,31.13,-77.58,7.87,0.3,-1.06,0.07,Laufen,David,small,L,floor,True
2.75,2.835,32.84,-83.56,12.08,0.33,-1.07,0.06,Laufen,David,small,L,floor,True
2.762,2.846,38.27,-86.06,15.32,0.33,-1.07,0.07,Laufen,David,small,L,floor,True
2.774,2.873,42.36,-86.73,19.78,0.32,-1.08,0.06,Laufen,David,small,L,floor,True
2.786,2.882,43.76,-86.06,23.19,0.34,-1.1,0.07,Laufen,David,small,L,floor,True
2.798,2.882,47.06,-88.01,25.09,0.33,-1.09,0.06,Laufen,David,small,L,floor,True
2.81,2.892,48.03,-86.73,27.65,0.35,-1.1,0.07,Laufen,David,small,L,floor,True
2.822,2.906,49.8,-83.56,29.54,0.35,-1.09,0.09,Laufen,David,small,L,floor,True
2.834,2.915,50.66,-77.94,31.31,0.34,-1.1,0.1,Laufen,David,small,L,floor,True
2.846,2.93,52.61,-74.52,32.59,0.34,-1.09,0.11,Laufen,David,small,L,floor,True
2.858,2.939,52.06,-69.03,32.17,0.33,-1.06,0.14,Laufen,David,small,L,floor,True
2.87,2.958,52.06,-64.33,32.59,0.35,-1.05,0.17,Laufen,David,small,L,floor,True
2.882,2.966,52.49,-57.8,33.33,0.34,-1.0,0.16,Laufen,David,small,L,floor,True
2.894,2.979,50.84,-59.88,29.91,0.28,-0.99,0.21,Laufen,David,small,L,floor,True
2.906,2.989,49.99,-66.65,27.34,0.3,-1.0,0.23,Laufen,David,small,L,floor,True
2.918,3.011,47.0,-71.11,22.89,0.29,-1.01,0.25,Laufen,David,small,L,floor,True
2.93,3.023,44.62,-75.93,20.69,0.26,-1.02,0.18,Laufen,David,small,L,floor,True
2.942,3.035,48.58,-79.16,16.48,0.21,-1.04,0.11,Laufen,David,small,L,floor,True
2.954,3.042,64.64,-86.49,10.01,0.18,-1.1,0.1,Laufen,David,small,L,floor,True
2.966,3.048,85.45,-91.61,8.85,0.23,-1.02,0.1,Laufen,David,small,L,floor,True
2.979,3.077,89.17,-87.34,10.68,0.19,-0.93,0.12,Laufen,David,small,L,floor,True
2.991,3.086,88.5,-94.91,12.82,0.11,-1.0,0.12,Laufen,David,small,L,floor,True
3.003,3.101,90.15,-110.35,13.06,0.11,-1.03,0.1,Laufen,David,small,L,floor,True
3.016,3.108,86.61,-115.11,9.03,0.18,-1.02,0.1,Laufen,David,small,L,floor,True
3.028,3.116,80.44,-119.63,12.08,0.25,-1.13,0.06,Laufen,David,small,L,floor,True
3.04,3.127,89.05,-136.6,27.71,0.29,-1.27,0.02,Laufen,David,small,L,floor,True
3.052,3.134,113.77,-150.39,35.58,0.22,-1.17,0.01,Laufen,David,small,L,floor,True
3.085,3.168,131.96,-179.38,39.92,0.12,-1.04,-0.06,Laufen,David,small,L,floor,True
3.097,3.181,141.42,-184.81,38.76,0.15,-0.96,-0.03,Laufen,David,small,L,floor,True
3.109,3.198,145.39,-179.81,43.21,0.12,-0.85,0.03,Laufen,David,small,L,floor,True
3.121,3.204,139.04,-171.51,47.24,0.09,-0.76,0.08,Laufen,David,small,L,floor,True
3.133,3.214,128.97,-166.38,54.02,0.04,-0.7,0.11,Laufen,David,small,L,floor,True
3.145,3.229,116.52,-169.31,65.12,0.06,-0.73,0.2,Laufen,David,small,L,floor,True
3.158,3.241,109.44,-167.48,78.92,0.13,-0.65,0.26,Laufen,David,small,L,floor,True
3.17,3.251,89.05,-168.46,92.1,0.13,-0.63,0.3,Laufen,David,small,L,floor,True
